Order ID,Order Date,Unit Cost,Price,Order Qty,Cost of Sales,Sales,Profit,Channel,Promotion Name,Product Name,Manufacturer,Product Sub Category,Product Category,Region,City,Country
10435,1/18/2023,31.6857276,40.55,12,380.2287313,486.6,106.3712687,In-store,Asian Summer Promotion,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,Bluetooth Headphones,Audio,Asia,Busan,South Korea
10434,7/18/2022,284.1837685,588,13,3694.38899,7408.8,3714.41101,In-store,North America Holiday Promotion,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Lewiston,United States
10433,10/14/2022,17.60916607,22.99,12,211.3099929,269.4428,58.13280713,In-store,European Spring Promotion,Contoso Multi-line phones M30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Valletta,Malta
10432,8/19/2022,18.20486652,49,18,327.6875973,882,554.3124027,Reseller,North America Spring Promotion,Proseware CRT15 E10 Black,"Proseware, Inc.",Monitors,Computers,North America,North Harford,United States
10431,4/10/2024,4.245381077,17.99,12,50.94457292,210.483,159.5384271,Reseller,North America Back-to-School Promotion,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
10430,1/12/2024,74.34558868,179.99,10,743.4558868,1799.9,1056.444113,Reseller,No Discount,SV DVD 12-Inch Player Portable M400 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Castle Rock,United States
10429,7/4/2022,118.2478345,186.9,13,1537.221849,2317.56,780.3381509,Reseller,North America Holiday Promotion,A. Datum Bridge Digital Camera M300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Brooklyn,United States
10428,5/24/2022,917.169034,999,20,18343.38068,19980,1636.619319,Reseller,No Discount,Proseware Projector 720p DLP56 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Cheney,United States
10427,7/30/2023,77.83883612,633,26,2023.809739,15445.2,13421.39026,Reseller,North America Holiday Promotion,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Seattle,United States
10426,6/27/2024,341.819278,1560,6,2050.915668,9048,6997.084332,Reseller,North America Holiday Promotion,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,San Antonio,United States
10425,3/23/2022,0.196739277,499.9,27,5.31196048,13397.32,13392.00804,In-store,European Back-to-Scholl Promotion,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Desktops,Computers,Europe,Madrid,Spain
10424,2/3/2022,0.4979396869,6.95,12,5.975276243,82.705,76.72972376,In-store,Asian Summer Promotion,Contoso Lens Cap Keeper E314 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Beijing,China
10423,6/28/2023,6.33812234,13.89,13,82.39559043,169.458,87.06240957,In-store,North America Holiday Promotion,Contoso DVD 58 DVD Storage Binder M55 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Bethesda,United States
10422,5/19/2023,104.7953474,208,10,1047.953474,2080,1032.046526,In-store,No Discount,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Harford,United States
10421,5/29/2024,14.35491134,26.99,10,143.5491134,269.9,126.3508866,In-store,No Discount,Contoso Phone System Accessory Handset with Charger M308 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Cheney,United States
10420,6/9/2024,134.4581016,969,20,2689.162031,19380,16690.83797,In-store,No Discount,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Desktops,Computers,Asia,Beijing,China
10419,4/11/2023,9.575931791,89.9,12,114.9111815,1042.84,927.9288185,In-store,North America Back-to-School Promotion,SV 8xDVD E120 Silver,Southridge Video,VCD & DVD,TV and Video,Europe,Cambridge,United Kingdom
10418,10/23/2022,3.390291985,699,9,30.51262786,6151.2,6120.687372,In-store,North America Spring Promotion,Proseware Projector 720p LCD56 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Texas City,United States
10417,6/18/2022,25.42450763,49.99,8,203.396061,369.926,166.529939,In-store,European Holiday Promotion,Contoso behind Centrex X15 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Baildon,United Kingdom
10416,11/27/2021,111.6750714,109.99,8,893.400571,813.926,-79.47457098,In-store,Asian Spring Promotion,Contoso DVD 7-Inch Player Portable E200 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
10415,12/3/2021,0.8882864251,4.74,100,88.82864251,474,385.1713575,In-store,No Discount,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,East Orange,United States
10414,6/9/2023,4.939464441,22.99,10,49.39464441,229.9,180.5053556,Online,No Discount,Contoso Expandable Cordless Phone System M008 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Bishkek,Kyrgyzstan
10413,10/30/2022,4.586120108,35.99,9,41.27508098,316.712,275.436919,Online,North America Spring Promotion,Contoso 4 Handset Cordless Phone System M86 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Bethesda,United States
10412,4/8/2022,214.9713515,299,12,2579.656218,3558.1,978.4437817,Online,North America Back-to-School Promotion,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Madison,United States
10411,2/22/2024,4.366027844,4.74,480,2095.693365,2274.252,178.5586348,Online,North America Back-to-School Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Seattle,United States
10410,12/6/2022,61.26719952,219,10,612.6719952,2190,1577.328005,Online,No Discount,SV Car Video AM/FM E1001 Black,Southridge Video,Car Video,TV and Video,North America,Ottawa,Canada
10409,4/4/2022,158.2717318,980,9,1424.445586,8526,7101.554414,Online,European Back-to-Scholl Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Bucharest,Romania
10408,11/30/2021,16.88128932,22.99,10,168.8128932,229.9,61.0871068,Online,No Discount,Contoso Multi-line phones M30 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Newark,United States
10407,11/19/2021,64.45649292,159.99,10,644.5649292,1599.9,955.3350708,Online,No Discount,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Milwaukee,United States
10406,7/10/2024,125.9334701,200,13,1637.135111,2560,922.8648891,Online,North America Holiday Promotion,A. Datum Rangefinder Digital Camera X200 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Bethesda,United States
10405,2/5/2023,50.1979715,102,12,602.375658,1183.2,580.824342,Online,Asian Summer Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China
10404,11/21/2021,292.3125522,328,6,1753.875313,1968,214.1246867,Online,European Spring Promotion,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Ljubljana,Slovenia
10403,6/26/2023,4.787105433,189,13,62.23237063,2381.4,2319.167629,Online,North America Holiday Promotion,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Touch Screen Phones ,Cell phones,North America,Seattle,United States
10402,8/20/2022,75.72673953,109,9,681.5406558,959.2,277.6593442,Online,North America Spring Promotion,Contoso Screen 80in E080 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Cle Elum,United States
10401,7/12/2023,198.0024831,268,13,2574.03228,3484,909.9677203,Online,North America Holiday Promotion,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Appleton,United States
10400,4/15/2024,4.255095879,20.96,24,102.1223011,498.848,396.7256989,Online,North America Back-to-School Promotion,Contoso Wireless Laser Mouse E50 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Trenton,United States
10399,12/15/2023,470.9095071,1030,10,4709.095071,10300,5590.904929,Online,No Discount,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Paris,France
10398,3/30/2022,189.6868958,290,12,2276.242749,3364,1087.757251,Online,North America Back-to-School Promotion,Contoso Pen Touch Screen Phones M320 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,Norfolk,United States
10397,7/13/2023,20.25906271,186.9,13,263.3678152,2401.665,2138.297185,Online,Asian Holiday Promotion,A. Datum Bridge Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Taipei,Taiwan
10396,11/27/2022,17.85947535,23.9,10,178.5947535,239,60.40524651,Online,No Discount,Contoso Digital camera accessory kit M200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Cheney,United States
10395,5/18/2022,107.9096117,499,10,1079.096117,4990,3910.903883,Online,No Discount,Proseware Projector 480p DLP12 White,"Proseware, Inc.",Projectors & Screens,Computers,North America,Roanoke,United States
10394,12/9/2021,63.41211849,165,5,317.0605925,825,507.9394075,Online,No Discount,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Milwaukee,United States
10393,4/20/2023,15.46109662,178,9,139.1498696,1548.6,1409.45013,Online,European Back-to-Scholl Promotion,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Paris,France
10392,5/29/2022,102.7742884,109,5,513.8714422,545,31.12855784,Online,No Discount,Proseware Screen 80in E1010 White,"Proseware, Inc.",Projectors & Screens,Computers,North America,Albany,United States
10391,4/16/2024,1.208264736,4.74,480,579.9670732,2273.778,1693.810927,Online,North America Back-to-School Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Rochester,United States
10390,11/30/2021,4.205717939,9.99,6,25.23430764,59.94,34.70569236,Online,European Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Moscow,Russia
10389,6/20/2022,221.678029,389,13,2881.814377,4979.2,2097.385623,Online,North America Holiday Promotion,The Phone Company PDA Handheld 4.7 inch L650 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Morristown,United States
10388,2/22/2022,392.5346669,429,12,4710.416003,5105.1,394.6839973,Online,North America Back-to-School Promotion,Contoso Home Theater System 5.1 Channel M1500 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,Hackensack,United States
10387,11/22/2021,7.419929239,12.99,5,37.09964619,64.95,27.85035381,Online,No Discount,SV DVD Movies E100 Yellow,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,East Orange,United States
10386,4/5/2024,74.02524164,199,20,1480.504833,3980,2499.495167,Online,No Discount,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
10385,4/27/2024,95.36633553,148,18,1716.59404,2649.2,932.6059605,Catalog,European Back-to-Scholl Promotion,A. Datum Slim Digital Camera M180 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Lyon,France
10384,3/9/2023,2.745393173,11.9,12,32.94471807,139.23,106.2852819,Reseller,North America Back-to-School Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Englewood,United States
10383,12/1/2021,8.689107856,163,10,86.89107856,1630,1543.108921,Phone,No Discount,Proseware Office Jet All-in-One Printer M500 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Berthoud,United States
10382,10/22/2023,66.46256057,77.68,18,1196.32609,1390.472,194.1459097,In-store,North America Spring Promotion,Contoso 4GB Flash MP3 Player E401 Black,"Contoso, Ltd",MP4&MP3,Audio,North America,Bethesda,United States
10381,2/18/2024,32.9331247,69,24,790.3949929,1628.4,838.0050071,Online,North America Back-to-School Promotion,SV 8xDVD E100 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Texas City,United States
10380,3/30/2023,162.1318079,184.5,18,2918.372543,3210.3,291.9274571,Catalog,European Back-to-Scholl Promotion,A. Datum Consumer Digital Camera M300 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
10379,11/20/2022,377.6424491,856,12,4531.709389,10272,5740.290611,Reseller,European Spring Promotion,Fabrikam Business Videographer 1/3'' 8.5mm M380 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
10378,3/29/2022,71.60160911,329,12,859.2193094,3915.1,3055.880691,Phone,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel M1210 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Atlantic City,United States
10377,9/26/2023,20.03358165,32.99,9,180.3022349,290.312,110.0097651,In-store,North America Spring Promotion,Contoso Private Branch Exchange M88 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Clifton,United States
10376,11/1/2023,50.15522808,368,9,451.3970527,3164.8,2713.402947,Online,Asian Spring Promotion,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Kolkata,India
10375,11/10/2021,6.510403162,12.66,24,156.2496759,301.1814,144.9317241,Catalog,European Spring Promotion,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Paris,France
10374,8/5/2023,426.8289886,499,13,5548.776852,6487,938.2231476,Reseller,North America Holiday Promotion,Proseware Projector 480p DLP12 White,"Proseware, Inc.",Projectors & Screens,Computers,North America,Queen Anne's County,United States
10373,7/10/2023,28.12066615,179.99,13,365.56866,2303.872,1938.30334,Phone,North America Holiday Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Edgerton,United States
10372,7/17/2022,84.1637148,1299,13,1094.128292,15847.8,14753.67171,In-store,North America Holiday Promotion,WWI Laptop19W X0196 Blue,Wide World Importers,Laptops,Computers,North America,New Bedford,United States
10371,2/11/2022,4.337451643,4.74,100,433.7451643,474,40.2548357,Online,No Discount,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Bacliff,United States
10370,12/16/2022,36.34095809,109,12,436.0914971,1264.4,828.3085029,Catalog,Asian Summer Promotion,SV 16xDVD M330 Black,Southridge Video,VCD & DVD,TV and Video,Asia,Osaka,Japan
10369,8/11/2022,53.25764021,109.99,6,319.5458412,637.942,318.3961588,Reseller,North America Holiday Promotion,Contoso DVD 7-Inch Player Portable E200 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Oswego,United States
10368,10/6/2021,16.78447746,28,4,67.13790985,107.8,40.66209015,Phone,North America Spring Promotion,Contoso Digital Camera/Camcorder USB Cable E324 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Sunnyside,United States
10367,11/6/2022,24.89809293,59,9,224.0828364,531,306.9171636,In-store,Asian Spring Promotion,Adventure Works CRT17 E105 Black,Adventure Works,Monitors,Computers,Asia,Damascus,Syria
10366,7/30/2024,205.1481996,588,13,2666.926595,7644,4977.073405,Online,Asian Holiday Promotion,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
10365,6/12/2022,108.4479149,999,10,1084.479149,9990,8905.520851,Catalog,No Discount,Contoso Projector 720p M621 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Worcester,United States
10364,2/21/2022,124.8636733,290,10,1248.636733,2900,1651.363267,Reseller,No Discount,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
10363,1/17/2022,31.816423,200,10,318.16423,2000,1681.83577,Phone,No Discount,A. Datum Rangefinder Digital Camera X200 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Aurora,United States
10362,12/22/2021,70.20877294,267,10,702.0877294,2670,1967.912271,In-store,No Discount,The Phone Company Smart phones Unlocked M300 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Newark,United States
10361,11/24/2021,18.07723769,49.99,10,180.7723769,499.9,319.1276231,Online,No Discount,Contoso behind Centrex X15 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Haverhill,United States
10360,1/21/2024,396.6017308,566,12,4759.22077,6622.2,1862.97923,Online,Asian Summer Promotion,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Ashgabat,Turkmenistan
10359,4/15/2023,62.00517401,99,10,620.0517401,990,369.9482599,Online,No Discount,Adventure Works LCD15 E100 Black,Adventure Works,Monitors,Computers,Asia,Thimphu,Bhutan
10358,12/24/2022,72.68815915,148,10,726.8815915,1480,753.1184085,Online,No Discount,A. Datum Slim Digital Camera M180 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Norfolk,United States
10357,2/13/2023,358.7194019,382.95,12,4304.632823,4442.22,137.5871771,Online,North America Back-to-School Promotion,Adventure Works Laptop12 M1201 White,Adventure Works,Laptops,Computers,North America,Bethesda,United States
10356,4/1/2023,103.5837539,269,9,932.2537849,2340.3,1408.046215,Online,European Back-to-Scholl Promotion,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Nantes,France
10355,4/24/2022,7.58070649,24.99,240,1819.369558,5987.604,4168.234442,Online,North America Back-to-School Promotion,Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,North Harford,United States
10354,5/18/2022,126.6346412,436.2,10,1266.346412,4362,3095.653588,Online,No Discount,"Fabrikam SLR Camera 35"" X358 Blue","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Stoughton,United States
10353,2/28/2022,70.92502904,699,12,851.1003485,8388,7536.899652,Online,North America Back-to-School Promotion,Contoso Projector 720p M620 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Jacksonville,United States
10352,10/11/2023,111.7647064,290,9,1005.882357,2581,1575.117643,Online,North America Spring Promotion,Contoso Pen Touch Screen Phones M320 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,North Harford,United States
10351,6/11/2024,40.41585006,58.99,8,323.3268005,424.728,101.4011995,Online,European Holiday Promotion,SV DVD Player M120 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Cheshire,United Kingdom
10350,4/5/2024,94.15647314,188,9,847.4082582,1635.6,788.1917418,Online,European Back-to-Scholl Promotion,Proseware Wireless Photo All-in-One Printer M390 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Lancashire,United Kingdom
10349,6/17/2024,125.1131655,599,13,1626.471151,7427.6,5801.128849,Online,North America Holiday Promotion,Adventure Works Laptop16 M1601 Silver,Adventure Works,Laptops,Computers,North America,Bayonne,United States
10348,8/19/2021,13.14410491,22.89,8,105.1528393,169.386,64.23316073,Online,European Holiday Promotion,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Landstuhl,Germany
10347,8/4/2023,143.856666,184.5,8,1150.853328,1328.4,177.5466717,Online,European Holiday Promotion,A. Datum Consumer Digital Camera M300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
10346,4/17/2023,50.89617085,59.99,24,1221.5081,1409.765,188.2568996,Online,North America Back-to-School Promotion,Contoso 4G MP3 Player E400 Green,"Contoso, Ltd",MP4&MP3,Audio,North America,North Harford,United States
10345,5/22/2024,285.2816969,499,10,2852.816969,4990,2137.183031,Online,No Discount,WWI Projector 480p DLP12 Black,Wide World Importers,Projectors & Screens,Computers,North America,Kennebunkport,United States
10344,4/13/2024,36.00021631,366,9,324.0019468,3220.8,2896.798053,Online,European Back-to-Scholl Promotion,Fabrikam Laptop12 M2000 White,"Fabrikam, Inc.",Laptops,Computers,Europe,Paris,France
10343,3/5/2022,20.44702781,69,5,102.235139,345,242.764861,Online,No Discount,SV 8xDVD E100 Silver,Southridge Video,VCD & DVD,TV and Video,Europe,Nantes,France
10342,11/27/2023,485.5900191,599,10,4855.900191,5990,1134.099809,Online,No Discount,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,North America,Roanoke,United States
10341,7/24/2022,7.527053939,17.99,26,195.7034024,462.343,266.6395976,Online,Asian Holiday Promotion,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
10340,11/22/2022,2.490805795,436.2,10,24.90805795,4362,4337.091942,Online,No Discount,"Fabrikam SLR Camera 35"" X358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Leominster,United States
10339,5/22/2024,96.97135912,382.95,10,969.7135912,3829.5,2859.786409,Online,No Discount,Adventure Works Laptop12 M1201 White,Adventure Works,Laptops,Computers,North America,Fort Worth,United States
10338,5/21/2022,111.0882514,301,10,1110.882514,3010,1899.117486,Online,No Discount,Contoso Sharp Touch Screen Phones M910 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Asia,New Delhi,India
10337,1/5/2022,22.72672665,24.99,10,227.2672665,249.9,22.63273354,Online,No Discount,Contoso Mini Battery Charger Kit E320 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States
10336,9/3/2023,91.25760479,281,9,821.3184431,2472.8,1651.481557,Online,North America Spring Promotion,A. Datum Consumer Digital Camera E100 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Haverhill,United States
10335,6/29/2023,756.5582337,880,13,9835.257038,11440,1604.742962,Online,Asian Holiday Promotion,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
10334,7/31/2023,718.9227312,1580,13,9345.995505,19276,9930.004495,Catalog,North America Holiday Promotion,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Denver,United States
10333,8/8/2024,13.51363915,42.99,6,81.08183491,251.4915,170.4096651,Reseller,Asian Holiday Promotion,Contoso Centrex Phone System L10 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Beijing,China
10332,3/22/2024,597.7167425,1500,6,3586.300455,8700,5113.699545,Phone,North America Back-to-School Promotion,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Greeley,United States
10331,1/4/2024,53.18411879,480,10,531.8411879,4800,4268.158812,In-store,No Discount,Contoso Home Theater System 4.1 Channel M1420 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Bend,United States
10330,5/9/2022,7.767187031,13.89,10,77.67187031,138.9,61.22812969,Online,No Discount,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
10329,2/22/2022,4.236223423,42,12,50.83468108,499.8,448.9653189,Catalog,North America Back-to-School Promotion,Contoso Integrated Business Phone With card L10 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Houston,United States
10328,5/12/2024,77.64826734,95.95,9,698.8344061,825.17,126.3355939,Reseller,European Back-to-Scholl Promotion,Contoso 4GB Portable MP3 Player M450 White,"Contoso, Ltd",MP4&MP3,Audio,Europe,Paris,France
10327,1/12/2024,29.4341638,49.96,24,706.4199312,1199.04,492.6200688,Phone,Asian Summer Promotion,Contoso Carrying Case E312 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Beijing,China
10326,1/19/2023,73.23185476,179.99,10,732.3185476,1799.9,1067.581452,In-store,No Discount,Contoso DVD 12-Inch Player Portable M400 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Germantown,United States
10325,7/4/2022,324.6871429,657,13,4220.932858,8278.2,4057.267142,Online,North America Holiday Promotion,Fabrikam SLR Camera X148 Gold,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Greenville,United States
10324,11/30/2021,465.020344,999,10,4650.20344,9990,5339.79656,Catalog,No Discount,Contoso Projector 720p M621 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Morristown,United States
10323,6/23/2022,5.38322536,12.99,6,32.29935216,72.744,40.44464784,Reseller,North America Holiday Promotion,Contoso 512MB MP3 Player E51 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,Toronto,Canada
10322,10/24/2022,3.777958165,12.66,9,34.00162349,112.041,78.03937651,Phone,North America Spring Promotion,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Bend,United States
10321,4/9/2023,0.2818141575,0.95,12,3.38176989,11.115,7.73323011,In-store,North America Back-to-School Promotion,SV USB Data Cable E600 Silver,Southridge Video,Computers Accessories,Computers,North America,Old Saybrook,United States
10320,7/11/2022,13.8549282,26.9,12,166.2591384,306.66,140.4008616,Online,Asian Holiday Promotion,Contoso Bright Light battery E20 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
10319,10/17/2023,18.6159474,22.99,9,167.5435266,206.91,39.36647341,Catalog,Asian Spring Promotion,Contoso Expandable Cordless Phone System M008 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Tehran,Iran
10318,9/29/2021,8.106097387,230,9,72.95487649,1932,1859.045124,Reseller,Asian Spring Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Ashgabat,Turkmenistan
10317,5/13/2022,120.0478039,189,8,960.3824309,1455.3,494.9175691,Phone,European Back-to-Scholl Promotion,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Berlin,Germany
10316,5/20/2023,71.60276432,99,10,716.0276432,990,273.9723568,In-store,No Discount,Adventure Works LCD15 E100 White,Adventure Works,Monitors,Computers,North America,Ottawa,Canada
10315,5/12/2024,376.0576993,499,12,4512.692392,5838.3,1325.607608,Online,North America Back-to-School Promotion,WWI Projector 480p DLP12 White,Wide World Importers,Projectors & Screens,Computers,North America,North Harford,United States
10314,5/28/2024,23.06730363,59,32,738.1537162,1805.4,1067.246284,Catalog,European Holiday Promotion,Proseware CRT17 E104 Black,"Proseware, Inc.",Monitors,Computers,Europe,Berlin,Germany
10313,3/31/2024,52.14515812,219.95,20,1042.903162,4399,3356.096838,Reseller,No Discount,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Desktops,Computers,Asia,Seoul,South Korea
10312,2/9/2023,275.0147026,427,20,5500.294052,8540,3039.705948,Phone,No Discount,Contoso SLR Camera X146 Orange,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
10311,7/4/2022,287.6163311,499,13,3739.012305,6487,2747.987695,In-store,North America Holiday Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Ridgely,United States
